Date,Close
2015-01-02,24.21489524841309
2015-01-05,23.532718658447266
2015-01-06,23.534936904907227
2015-01-07,23.86495018005371
2015-01-08,24.781896591186523
2015-01-09,24.808473587036133
2015-01-12,24.197175979614254
2015-01-13,24.412010192871094
2015-01-14,24.31899070739746
2015-01-15,23.65896415710449
2015-01-16,23.47513771057129
2015-01-20,24.07978630065918
2015-01-21,24.26362419128418
2015-01-22,24.894847869873047
2015-01-23,25.0233097076416
2015-01-26,25.04989624023437
2015-01-27,24.172813415527344
2015-01-28,25.539369583129883
2015-01-29,26.334503173828125
2015-01-30,25.949108123779297
2015-02-02,26.274703979492188
2015-02-03,26.279132843017575
2015-02-04,26.480674743652344
2015-02-05,26.6696834564209
2015-02-06,26.445106506347656
2015-02-09,26.620763778686523
2015-02-10,27.132192611694336
2015-02-11,27.76813697814941
2015-02-12,28.11945533752441
2015-02-13,28.25732040405273
2015-02-17,28.42409324645996
2015-02-18,28.621990203857425
2015-02-19,28.56195068359375
2015-02-20,28.795429229736328
2015-02-23,29.57368278503418
2015-02-24,29.389129638671875
2015-02-25,28.63755989074707
2015-02-26,29.000001907348636
2015-02-27,28.56418228149414
2015-03-02,28.704265594482425
2015-03-03,28.76430320739746
2015-03-04,28.581958770751957
2015-03-05,28.108339309692383
2015-03-06,28.150590896606445
2015-03-09,28.270658493041992
2015-03-10,27.68586158752441
2015-03-11,27.181108474731445
2015-03-12,27.67251968383789
2015-03-13,27.48128890991211
2015-03-16,27.783700942993164
2015-03-17,28.24842834472656
2015-03-18,28.56640243530273
2015-03-19,28.35071563720703
2015-03-20,27.994935989379883
2015-03-23,28.286230087280277
2015-03-24,28.17060661315918
2015-03-25,27.43459892272949
2015-03-26,27.62582397460937
2015-03-27,27.40569305419922
2015-03-30,28.099454879760746
2015-03-31,27.668073654174805
2015-04-01,27.628049850463867
2015-04-02,27.8659725189209
2015-04-06,28.317363739013672
2015-04-07,28.01940155029297
2015-04-08,27.928237915039062
2015-04-09,28.14170455932617
2015-04-10,28.26177215576172
2015-04-13,28.20618057250977
2015-04-14,28.083881378173828
2015-04-15,28.190614700317383
2015-04-16,28.054981231689453
2015-04-17,27.73923110961914
2015-04-20,28.372953414916992
2015-04-21,28.21952438354492
2015-04-22,28.599754333496094
2015-04-23,28.833232879638672
2015-04-24,28.968870162963867
2015-04-27,29.49585723876953
2015-04-28,29.0311279296875
2015-04-29,28.604204177856445
2015-04-30,27.828170776367188
2015-05-01,28.67312812805176
2015-05-04,28.617544174194336
2015-05-05,27.97270774841309
2015-05-06,27.797042846679688
2015-05-07,27.968976974487305
2015-05-08,28.495933532714844
2015-05-11,28.20565414428711
2015-05-12,28.10518264770508
2015-05-13,28.13644027709961
2015-05-14,28.79290008544922
2015-05-15,28.752710342407227
2015-05-18,29.06978416442871
2015-05-19,29.04298591613769
2015-05-20,29.04075050354004
2015-05-21,29.33772850036621
2015-05-22,29.594501495361328
2015-05-26,28.942502975463867
2015-05-27,29.48286819458008
2015-05-28,29.42479515075684
2015-05-29,29.08987808227539
2015-06-01,29.147933959960938
2015-06-02,29.01842498779297
2015-06-03,29.05415153503418
2015-06-04,28.88445281982422
2015-06-05,28.725914001464844
2015-06-08,28.53612518310547
2015-06-09,28.451276779174805
2015-06-10,28.77727508544922
2015-06-11,28.712522506713867
2015-06-12,28.39545249938965
2015-06-15,28.339624404907227
2015-06-16,28.49146842956543
2015-06-17,28.424480438232425
2015-06-18,28.55398178100586
2015-06-19,28.26817512512207
2015-06-22,28.493701934814453
2015-06-23,28.36419105529785
2015-06-24,28.605344772338867
2015-06-25,28.469133377075195
2015-06-26,28.30167388916016
2015-06-29,27.80597686767578
2015-06-30,28.006933212280277
2015-07-01,28.26817512512207
2015-07-02,28.23245048522949
2015-07-06,28.134212493896484
2015-07-07,28.064985275268555
2015-07-08,27.368331909179688
2015-07-09,26.810108184814453
2015-07-10,27.526870727539062
2015-07-13,28.05828666687012
2015-07-14,28.047121047973636
2015-07-15,28.31730842590332
2015-07-16,28.694660186767575
2015-07-17,28.942502975463867
2015-07-20,29.489559173583984
2015-07-21,29.1948184967041
2015-07-22,27.96004295349121
2015-07-23,27.9466495513916
2015-07-24,27.799272537231445
2015-07-27,27.412992477416992
2015-07-28,27.549196243286133
2015-07-29,27.46211242675781
2015-07-30,27.32367515563965
2015-07-31,27.084754943847656
2015-08-03,26.446155548095703
2015-08-04,25.5976676940918
2015-08-05,25.767358779907227
2015-08-06,25.823434829711918
2015-08-07,25.910903930664062
2015-08-10,26.85296058654785
2015-08-11,25.45558738708496
2015-08-12,25.84811019897461
2015-08-13,25.82792282104492
2015-08-14,26.00960350036621
2015-08-17,26.278757095336918
2015-08-18,26.130720138549805
2015-08-19,25.796518325805664
2015-08-20,25.26717758178711
2015-08-21,23.721763610839844
2015-08-24,23.129613876342773
2015-08-25,23.2686824798584
2015-08-26,24.60325813293457
2015-08-27,25.32773780822754
2015-08-28,25.410728454589844
2015-08-31,25.291845321655277
2015-09-01,24.16139030456543
2015-09-02,25.197641372680664
2015-09-03,24.75578117370605
2015-09-04,24.5090446472168
2015-09-08,25.19090843200684
2015-09-09,24.70643424987793
2015-09-10,25.249231338500977
2015-09-11,25.61707305908203
2015-09-14,25.86381149291992
2015-09-15,26.081382751464844
2015-09-16,26.110536575317383
2015-09-17,25.552032470703125
2015-09-18,25.446613311767575
2015-09-21,25.84138298034668
2015-09-22,25.435400009155277
2015-09-23,25.64175033569336
2015-09-24,25.79427146911621
2015-09-25,25.729230880737305
2015-09-28,25.220075607299805
2015-09-29,24.461938858032227
2015-09-30,24.74007606506348
2015-10-01,24.57857894897461
2015-10-02,24.758018493652344
2015-10-05,24.847736358642575
2015-10-06,24.966609954833984
2015-10-07,24.847736358642575
2015-10-08,24.560644149780277
2015-10-09,25.148298263549805
2015-10-12,25.031661987304688
2015-10-13,25.074281692504883
2015-10-14,24.719884872436523
2015-10-15,25.08998107910156
2015-10-16,24.90606117248535
2015-10-19,25.060821533203125
2015-10-20,25.51839256286621
2015-10-21,25.516149520874023
2015-10-22,25.906423568725582
2015-10-23,26.709413528442383
2015-10-26,25.85707664489746
2015-10-27,25.693342208862305
2015-10-28,26.75202369689941
2015-10-29,27.034639358520508
2015-10-30,26.803617477416992
2015-11-02,27.18043708801269
2015-11-03,27.492212295532227
2015-11-04,27.36435890197754
2015-11-05,27.238216400146484
2015-11-06,27.26975440979004
2015-11-09,27.159374237060547
2015-11-10,26.30339241027832
2015-11-11,26.154726028442383
2015-11-12,26.066883087158203
2015-11-13,25.30549430847168
2015-11-16,25.7199764251709
2015-11-17,25.60959815979004
2015-11-18,26.42053604125977
2015-11-19,26.756160736083984
2015-11-20,26.873300552368164
2015-11-23,26.52415657043457
2015-11-24,26.778688430786133
2015-11-25,26.58721923828125
2015-11-27,26.53766441345215
2015-11-30,26.64804458618164
2015-12-01,26.431798934936523
2015-12-02,26.193016052246094
2015-12-03,25.949745178222656
2015-12-04,26.81246757507324
2015-12-07,26.643537521362305
2015-12-08,26.63227081298828
2015-12-09,26.044343948364254
2015-12-10,26.16823959350586
2015-12-11,25.494718551635746
2015-12-14,25.3370361328125
2015-12-15,24.888771057128903
2015-12-16,25.08024406433105
2015-12-17,24.54863548278809
2015-12-18,23.88412094116211
2015-12-21,24.17695999145508
2015-12-22,24.15443420410156
2015-12-23,24.46529006958008
2015-12-24,24.33464241027832
2015-12-28,24.06207656860352
2015-12-29,24.494571685791016
2015-12-30,24.17470359802246
2015-12-31,23.710668563842773
2016-01-04,23.73094749450684
2016-01-05,23.136266708374023
2016-01-06,22.683500289916992
2016-01-07,21.726152420043945
2016-01-08,21.841026306152344
2016-01-11,22.19468879699707
2016-01-12,22.51680374145508
2016-01-13,21.93790054321289
2016-01-14,22.41769218444824
2016-01-15,21.87932777404785
2016-01-19,21.773456573486328
2016-01-20,21.802736282348636
2016-01-21,21.692358016967773
2016-01-22,22.845685958862305
2016-01-25,22.399677276611328
2016-01-26,22.523561477661133
2016-01-27,21.043615341186523
2016-01-28,21.19453430175781
2016-01-29,21.9266300201416
2016-02-01,21.72164535522461
2016-02-02,21.282394409179688
2016-02-03,21.7036190032959
2016-02-04,21.878007888793945
2016-02-05,21.29369354248047
2016-02-08,21.51791000366211
2016-02-09,21.513383865356445
2016-02-10,21.350313186645508
2016-02-11,21.22121810913086
2016-02-12,21.28689765930176
2016-02-16,21.887073516845703
2016-02-17,22.222267150878903
2016-02-18,21.801013946533203
2016-02-19,21.751190185546875
2016-02-22,21.941429138183597
2016-02-23,21.445432662963867
2016-02-24,21.764766693115234
2016-02-25,21.914247512817383
2016-02-26,21.94822120666504
2016-02-29,21.89839553833008
2016-03-01,22.76808357238769
2016-03-02,22.81790542602539
2016-03-03,22.987762451171875
2016-03-04,23.329757690429688
2016-03-07,23.07156753540039
2016-03-08,22.88132095336914
2016-03-09,22.90169906616211
2016-03-10,22.913036346435547
2016-03-11,23.159889221191406
2016-03-14,23.21877098083496
2016-03-15,23.68532943725586
2016-03-16,24.000131607055664
2016-03-17,23.96163749694824
2016-03-18,23.988805770874023
2016-03-21,23.986547470092773
2016-03-22,24.170005798339844
2016-03-23,24.03637313842773
2016-03-24,23.93218994140625
2016-03-28,23.8234806060791
2016-03-29,24.387420654296875
2016-03-30,24.813196182250977
2016-03-31,24.68410873413086
2016-04-01,24.910587310791016
2016-04-04,25.1665096282959
2016-04-05,24.869815826416016
2016-04-06,25.13027572631836
2016-04-07,24.58219146728516
2016-04-08,24.609375
2016-04-11,24.690898895263672
2016-04-12,25.01250457763672
2016-04-13,25.374866485595703
2016-04-14,25.388458251953125
2016-04-15,24.878881454467773
2016-04-18,24.34212303161621
2016-04-19,24.21302604675293
2016-04-20,24.262849807739254
2016-04-21,24.000131607055664
2016-04-22,23.93445587158203
2016-04-25,23.798572540283203
2016-04-26,23.633230209350582
2016-04-27,22.154319763183597
2016-04-28,21.477148056030277
2016-04-29,21.23027610778809
2016-05-02,21.207630157470703
2016-05-03,21.55641365051269
2016-05-04,21.332199096679688
2016-05-05,21.24560546875
2016-05-06,21.127124786376957
2016-05-09,21.1430721282959
2016-05-10,21.286624908447266
2016-05-11,21.07926750183105
2016-05-12,20.58481788635254
2016-05-13,20.62583541870117
2016-05-16,21.391437530517575
2016-05-17,21.30257225036621
2016-05-18,21.546375274658203
2016-05-19,21.46435546875
2016-05-20,21.69677352905273
2016-05-23,21.97247886657715
2016-05-24,22.307430267333984
2016-05-25,22.699350357055664
2016-05-26,22.879358291625977
2016-05-27,22.865692138671875
2016-05-31,22.754037857055664
2016-06-01,22.43503189086914
2016-06-02,22.26641082763672
2016-06-03,22.31199073791504
2016-06-06,22.47377014160156
2016-06-07,22.564918518066406
2016-06-08,22.544404983520508
2016-06-09,22.70619201660156
2016-06-10,22.51934242248535
2016-06-13,22.179828643798828
2016-06-14,22.207178115844727
2016-06-15,22.134260177612305
2016-06-16,22.227680206298828
2016-06-17,21.72183609008789
2016-06-20,21.66942596435547
2016-06-21,21.853988647460938
2016-06-22,21.77196311950684
2016-06-23,21.89728355407715
2016-06-24,21.28207015991211
2016-06-27,20.97217559814453
2016-06-28,21.325353622436523
2016-06-29,21.50992774963379
2016-06-30,21.78335952758789
2016-07-01,21.84943199157715
2016-07-05,21.644367218017575
2016-07-06,21.76740074157715
2016-07-07,21.860828399658203
2016-07-08,22.029443740844727
2016-07-11,22.097797393798828
2016-07-12,22.19805908203125
2016-07-13,22.07274627685547
2016-07-14,22.51023292541504
2016-07-15,22.50794792175293
2016-07-18,22.747201919555664
2016-07-19,22.756317138671875
2016-07-20,22.776824951171875
2016-07-21,22.65605354309082
2016-07-22,22.48060607910156
2016-07-25,22.179828643798828
2016-07-26,22.02716636657715
2016-07-27,23.458127975463867
2016-07-28,23.774850845336918
2016-07-29,23.74523162841797
2016-08-01,24.164493560791016
2016-08-02,23.80674934387207
2016-08-03,24.10524177551269
2016-08-04,24.2541561126709
2016-08-05,24.622997283935547
2016-08-08,24.826889038085938
2016-08-09,24.92768859863281
2016-08-10,24.74212455749512
2016-08-11,24.72609138488769
2016-08-12,24.783357620239254
2016-08-15,25.081186294555664
2016-08-16,25.058277130126957
2016-08-17,25.021617889404297
2016-08-18,24.989540100097656
2016-08-19,25.053691864013672
2016-08-22,24.858964920043945
2016-08-23,24.936847686767575
2016-08-24,24.748994827270508
2016-08-25,24.643617630004883
2016-08-26,24.499282836914062
2016-08-29,24.471797943115234
2016-08-30,24.283937454223636
2016-08-31,24.306840896606445
2016-09-01,24.451175689697266
2016-09-02,24.680273056030277
2016-09-06,24.67339324951172
2016-09-07,24.824596405029297
2016-09-08,24.173969268798828
2016-09-09,23.62643814086914
2016-09-12,24.155641555786133
2016-09-13,24.73066520690918
2016-09-14,25.605806350708008
2016-09-15,26.476364135742188
2016-09-16,26.32745361328125
2016-09-19,26.02046012878418
2016-09-20,26.018171310424805
2016-09-21,26.013599395751957
2016-09-22,26.25872611999512
2016-09-23,25.821155548095703
2016-09-26,25.8601016998291
2016-09-27,25.9081974029541
2016-09-28,26.10523223876953
2016-09-29,25.69973945617676
2016-09-30,25.8990478515625
2016-10-03,25.777626037597656
2016-10-04,25.887592315673828
2016-10-05,25.8990478515625
2016-10-06,26.091487884521484
2016-10-07,26.13043212890625
2016-10-10,26.58632469177246
2016-10-11,26.643604278564453
2016-10-12,26.881858825683597
2016-10-13,26.79938507080078
2016-10-14,26.948299407958984
2016-10-17,26.92997360229492
2016-10-18,26.911640167236328
2016-10-19,26.83146095275879
2016-10-20,26.81771469116211
2016-10-21,26.712326049804688
2016-10-24,26.95287704467773
2016-10-25,27.0903434753418
2016-10-26,26.480941772460938
2016-10-27,26.22665023803711
2016-10-28,26.052539825439453
2016-10-31,26.011308670043945
2016-11-01,25.541658401489254
2016-11-02,25.564571380615234
2016-11-03,25.290550231933597
2016-11-04,25.062578201293945
2016-11-07,25.42410659790039
2016-11-08,25.57378578186035
2016-11-09,25.53232765197754
2016-11-10,24.82079696655273
2016-11-11,24.968172073364254
2016-11-14,24.341835021972656
2016-11-15,24.66421890258789
2016-11-16,25.327396392822266
2016-11-17,25.31817626953125
2016-11-18,25.343509674072266
2016-11-21,25.72805976867676
2016-11-22,25.744184494018555
2016-11-23,25.61292839050293
2016-11-25,25.741886138916016
2016-11-28,25.691221237182617
2016-11-29,25.665889739990234
2016-11-30,25.449432373046875
2016-12-01,25.212257385253903
2016-12-02,25.30666923522949
2016-12-05,25.124753952026367
2016-12-06,25.31817626953125
2016-12-07,25.566871643066406
2016-12-08,25.817869186401367
2016-12-09,26.239261627197266
2016-12-12,26.08958625793457
2016-12-13,26.524797439575195
2016-12-14,26.524797439575195
2016-12-15,26.669872283935547
2016-12-16,26.70441055297852
2016-12-19,26.858686447143555
2016-12-20,26.93006896972656
2016-12-21,26.95540428161621
2016-12-22,26.77809333801269
2016-12-23,26.831058502197266
2016-12-27,27.001453399658203
2016-12-28,26.886320114135746
2016-12-29,26.87941551208496
2016-12-30,26.669872283935547
2017-01-03,26.7458610534668
2017-01-04,26.715925216674805
2017-01-05,26.851778030395508
2017-01-06,27.151132583618164
2017-01-09,27.39982414245605
2017-01-10,27.427453994750977
2017-01-11,27.574831008911133
2017-01-12,27.459697723388672
2017-01-13,27.41133117675781
2017-01-17,27.63239479064941
2017-01-18,27.630088806152344
2017-01-19,27.581735610961918
2017-01-20,27.63239479064941
2017-01-23,27.65081214904785
2017-01-24,27.625490188598636
2017-01-25,28.0653018951416
2017-01-26,28.079116821289062
2017-01-27,28.0814208984375
2017-01-30,28.00773048400879
2017-01-31,27.943260192871094
2017-02-01,29.647254943847656
2017-02-02,29.596599578857425
2017-02-03,29.72324562072754
2017-02-06,30.001873016357425
2017-02-07,30.28740501403809
2017-02-08,30.40484619140625
2017-02-09,30.624542236328125
2017-02-10,30.5551700592041
2017-02-13,30.82574844360352
2017-02-14,31.22585105895996
2017-02-15,31.33915901184082
2017-02-16,31.302173614501957
2017-02-17,31.387733459472656
2017-02-21,31.614376068115234
2017-02-22,31.70919418334961
2017-02-23,31.575063705444336
2017-02-24,31.60512351989746
2017-02-27,31.66757583618164
2017-02-28,31.68144989013672
2017-03-01,32.32898712158203
2017-03-02,32.137054443359375
2017-03-03,32.32667922973633
2017-03-06,32.22492599487305
2017-03-07,32.26655578613281
2017-03-08,32.14629364013672
2017-03-09,32.07228088378906
2017-03-10,32.17866897583008
2017-03-13,32.19255828857422
2017-03-14,32.143978118896484
2017-03-15,32.48395538330078
2017-03-16,32.537147521972656
2017-03-17,32.375244140625
2017-03-20,32.7152099609375
2017-03-21,32.34055709838867
2017-03-22,32.70595932006836
2017-03-23,32.590335845947266
2017-03-24,32.52556610107422
2017-03-27,32.581077575683594
2017-03-28,33.25637435913086
2017-03-29,33.33038711547852
2017-03-30,33.28644180297852
2017-03-31,33.22400665283203
2017-04-03,33.2332649230957
2017-04-04,33.48072052001953
2017-04-05,33.30727005004883
2017-04-06,33.22400665283203
2017-04-07,33.14999008178711
2017-04-10,33.110687255859375
2017-04-11,32.7545280456543
2017-04-12,32.793853759765625
2017-04-13,32.620391845703125
2017-04-17,32.80078125
2017-04-18,32.65508270263672
2017-04-19,32.53481674194336
2017-04-20,32.941856384277344
2017-04-21,32.90254592895508
